"Invoice Date","Invoice ID","Invoice Type","Sale Mode","Qty Sold","Sold Price"
01/18/2025,260964,Invoice,Sale,4,$1.69
01/18/2025,260964,Invoice,Sale,1,$8.95
01/18/2025,260964,Invoice,,0,$0.00
01/18/2025,260964,Invoice,Sale,1,$11.99
01/18/2025,260964,Invoice,Sale,2,$4.99
01/18/2025,260964,Invoice,Sale,1,$17.99
01/18/2025,260965,Invoice,Sale,24,$0.99
01/18/2025,260965,Invoice,,0,$0.00
01/18/2025,260965,Invoice,Sale,5,$20.38
01/18/2025,260965,Invoice,Sale,3,$7.99
01/18/2025,260965,Invoice,Sale,6,$12.99
01/18/2025,260965,Invoice,Sale,20,$3.78
01/18/2025,260965,Invoice,Sale,2,$3.50
01/18/2025,260965,Invoice,Sale,2,$5.49
01/18/2025,260966,Invoice,Sale,3,$5.49
01/18/2025,260966,Invoice,Sale,1,$7.59
01/18/2025,260967,Invoice,Sale,6,$0.99
01/18/2025,260968,Invoice,Return,-50,$47.04
01/18/2025,260970,Invoice,Sale,2,$4.79
01/18/2025,260969,Invoice,Sale,20,$3.48
01/18/2025,260969,Invoice,Sale,8,$24.99
01/18/2025,260969,Invoice,Sale,10,$13.69
01/18/2025,260969,Invoice,Sale,6,$7.99
01/18/2025,260969,Invoice,Sale,12,$22.99
01/18/2025,260969,Invoice,Sale,20,$3.78
01/18/2025,260969,Invoice,Sale,1,$24.98
01/18/2025,260969,Invoice,,0,$0.00
01/18/2025,260969,Invoice,Sale,62.7,$1.77
01/18/2025,260969,Invoice,,0,$0.00
01/18/2025,260969,Invoice,Sale,1,$77.99
01/18/2025,260969,Invoice,Sale,1,$60.00
01/18/2025,260969,Invoice,,0,$0.00
01/18/2025,260971,Invoice,Sale,3,$11.99
01/18/2025,260971,Invoice,Sale,4,$31.99
01/18/2025,260972,Invoice,Return,-1,$15.00
01/18/2025,260973,Invoice,Sale,2,$23.54
01/18/2025,260973,Invoice,Sale,1,$17.99
01/18/2025,260974,Invoice,Sale,5,$13.69
01/18/2025,260975,Invoice,Sale,1,$8.99
01/18/2025,260975,Invoice,,0,$0.00
01/18/2025,260976,Invoice,Sale,1,$6.99
01/18/2025,260976,Invoice,Sale,1,$9.99
01/18/2025,260977,Invoice,Sale,2.2,$6.50
01/18/2025,260977,Invoice,Sale,10,$13.69
01/18/2025,260977,Invoice,Sale,15,$3.78
01/18/2025,260978,Invoice,Return,-1,$12.14
01/18/2025,260978,Invoice,Return,-1,$20.00
01/18/2025,260978,Invoice,Return,-54,$3.67
01/18/2025,260979,Invoice,Sale,1,$2.19
01/18/2025,260980,Invoice,Sale,1,$3.24
01/18/2025,260981,Invoice,Sale,3,$13.91
01/18/2025,260981,Invoice,Sale,4,$7.42
01/18/2025,260981,Invoice,Sale,2,$4.49
01/18/2025,260981,Invoice,Sale,4,$4.39
01/18/2025,260981,Invoice,,0,$0.00
01/18/2025,260982,Invoice,Return,-1,$260.00
01/18/2025,260984,Invoice,Sale,1,$22.99
01/18/2025,260983,Invoice,Sale,4,$1.87
01/18/2025,260983,Invoice,Sale,4,$2.47
01/18/2025,260983,Invoice,Sale,4.87,$7.00
01/18/2025,260983,Invoice,,0,$0.00
01/18/2025,260983,Invoice,Sale,2,$1.79
01/18/2025,260983,Invoice,Sale,2,$1.59
01/18/2025,260983,Invoice,Sale,13,$0.89
01/18/2025,260983,Invoice,Sale,10,$0.99
01/18/2025,260983,Invoice,Sale,2,$1.69
01/18/2025,260985,Invoice,Sale,4,$6.89
01/18/2025,260985,Invoice,,0,$0.00
01/18/2025,260986,Invoice,Sale,3,$4.99
01/18/2025,260986,Invoice,,0,$0.00
01/18/2025,260986,Invoice,Sale,2,$4.99
01/18/2025,260986,Invoice,,0,$0.00
01/18/2025,260986,Invoice,Sale,3,$7.99
01/18/2025,260987,Invoice,Sale,1,$39.00
01/18/2025,260988,Invoice,Sale,2,$6.99
01/18/2025,260989,Invoice,Sale,2,$5.18
01/18/2025,260989,Invoice,,0,$0.00
01/18/2025,260990,Invoice,Return,-1,$4.21
01/18/2025,260990,Invoice,Return,-1,$29.99
01/18/2025,260990,Invoice,Return,-1,$13.99
01/18/2025,260990,Invoice,Return,-4,$13.69
01/18/2025,260990,Invoice,Return,-1,$60.99
01/18/2025,260990,Invoice,Return,-1,$10.00
01/18/2025,260990,Invoice,Return,-4,$7.99
01/18/2025,260990,Invoice,Return,-1,$28.60
01/18/2025,260991,Invoice,Sale,5,$1.47
01/18/2025,260991,Invoice,Sale,4,$14.99
01/18/2025,260992,Invoice,Sale,2,$11.79
01/18/2025,260992,Invoice,Sale,1,$5.19
01/18/2025,260992,Invoice,Sale,1,$6.89
01/18/2025,260992,Invoice,,0,$0.00
01/18/2025,260993,Invoice,Sale,1,$75.00
01/18/2025,260994,Invoice,Sale,3,$11.99
01/18/2025,260995,Invoice,Sale,1,$169.99
01/18/2025,260996,Invoice,Return,-2,$13.99
01/18/2025,260997,Invoice,Sale,1,$5.49
01/18/2025,260997,Invoice,Sale,1,$69.99
01/18/2025,260997,Invoice,Sale,2,$4.49
01/18/2025,260997,Invoice,,0,$0.00
01/18/2025,260998,Invoice,Sale,98,$0.87
01/18/2025,260998,Invoice,Sale,2,$12.59
01/18/2025,260998,Invoice,Sale,4,$2.66
01/18/2025,260999,Invoice,Sale,3,$13.99
01/18/2025,261000,Invoice,Sale,1,$1.39
01/18/2025,261001,Invoice,Sale,1,$119.97
01/18/2025,261001,Invoice,,0,$0.00
01/18/2025,261001,Invoice,Sale,2,$17.99
01/18/2025,261001,Invoice,Sale,2,$16.99
01/18/2025,261001,Invoice,Sale,1,$15.99
01/18/2025,261002,Invoice,Sale,3,$5.84
01/18/2025,261002,Invoice,Sale,4,$1.34
01/18/2025,261003,Invoice,Sale,1,$11.15
01/18/2025,261003,Invoice,Sale,1,$8.49
01/18/2025,261003,Invoice,Sale,2,$15.00
01/18/2025,261004,Layaway,Sale,1,$170.00
01/18/2025,261004,Layaway,,0,$0.00
01/18/2025,261004,Layaway,Sale,1,$220.00
01/18/2025,261004,Layaway,,0,$0.00
01/18/2025,261005,Invoice,Sale,2,$2.38
01/18/2025,261005,Invoice,Sale,2,$3.69
01/18/2025,261005,Invoice,Sale,4,$3.99
01/18/2025,261006,Invoice,Sale,3,$1.99
01/18/2025,261007,Invoice,Sale,2,$19.99
01/18/2025,261008,Invoice,Sale,2,$2.99
01/18/2025,261008,Invoice,Sale,1,$53.99
01/18/2025,261008,Invoice,Sale,1,$21.89
01/18/2025,261008,Invoice,Sale,1,$21.89
01/18/2025,261008,Invoice,Sale,2,$4.20
01/18/2025,261008,Invoice,Sale,2,$1.49
01/18/2025,261008,Invoice,Sale,10,$0.99
01/18/2025,261008,Invoice,Sale,9,$0.59
01/18/2025,261009,Invoice,Sale,4,$100.99
01/18/2025,261009,Invoice,Sale,1,$28.00
01/18/2025,261009,Invoice,,0,$0.00
01/18/2025,261009,Invoice,Sale,2,$3.89
01/18/2025,261009,Invoice,Sale,10,$1.99
01/18/2025,261009,Invoice,Sale,1,$14.29
01/18/2025,261009,Invoice,Sale,1,$7.99
01/18/2025,261009,Invoice,Sale,5,$7.78
01/18/2025,261009,Invoice,Sale,10,$0.89
01/18/2025,261009,Invoice,Sale,5,$13.92
01/18/2025,261009,Invoice,Sale,1,$18.98
01/18/2025,261011,Invoice,Sale,10,$13.99
01/18/2025,261011,Invoice,Sale,1,$22.91
01/18/2025,261011,Invoice,Sale,3,$25.00
01/18/2025,261011,Invoice,,0,$0.00
01/18/2025,261010,Invoice,Sale,3,$139.99
01/18/2025,261010,Invoice,,0,$0.00
01/18/2025,261012,Invoice,Sale,5,$2.84
01/18/2025,261014,Invoice,Sale,112,$22.99
01/18/2025,261014,Invoice,Sale,56,$18.99
01/18/2025,261014,Invoice,Sale,56,$15.99
01/18/2025,261014,Invoice,Sale,3,$289.99
01/18/2025,261013,Invoice,Sale,1,$5.69
01/18/2025,261013,Invoice,Sale,1,$2.29
01/18/2025,261013,Invoice,Sale,1,$0.65
01/18/2025,261013,Invoice,Sale,1,$1.35
01/18/2025,261013,Invoice,Sale,2,$1.39
01/18/2025,261013,Invoice,Sale,1,$1.54
01/18/2025,261013,Invoice,Sale,1,$2.31
01/18/2025,261013,Invoice,Sale,1,$1.54
01/18/2025,261013,Invoice,Sale,1,$1.39
01/18/2025,261013,Invoice,Sale,1,$21.99
01/18/2025,261016,Invoice,Sale,2,$14.99
01/18/2025,261016,Invoice,Sale,1,$20.99
01/18/2025,261016,Invoice,Sale,4,$7.99
01/18/2025,261016,Invoice,Sale,2,$20.00
01/18/2025,261016,Invoice,Sale,1,$8.99
01/18/2025,261016,Invoice,,0,$0.00
01/18/2025,261016,Invoice,Sale,6,$0.75
01/18/2025,261016,Invoice,Sale,2,$5.00
01/18/2025,261015,Invoice,Sale,1,$219.99
01/18/2025,261015,Invoice,Sale,1,$2.59
01/18/2025,261015,Invoice,,0,$0.00
01/18/2025,261017,Invoice,Sale,2,$8.59
01/18/2025,261017,Invoice,Sale,1,$4.99
01/18/2025,261017,Invoice,Sale,1,$19.99
01/18/2025,261017,Invoice,Sale,3,$3.49
01/18/2025,261019,Invoice,Sale,2,$18.99
01/18/2025,261019,Invoice,,0,$0.00
01/18/2025,261018,Invoice,Sale,28,$52.58
01/18/2025,261018,Invoice,Sale,3,$35.00
01/18/2025,261020,Invoice,Return,-1,$3.99
01/18/2025,261020,Invoice,Return,-1,$1.39
01/18/2025,261021,Invoice,Return,-4,$4.59
01/18/2025,261022,Invoice,Sale,1,$225.99
01/18/2025,261024,Invoice,Sale,3,$2.59
01/18/2025,261024,Invoice,Sale,3,$7.32
01/18/2025,261024,Invoice,Sale,3,$1.97
01/18/2025,261024,Invoice,Sale,1,$1.93
01/18/2025,261023,Invoice,Sale,2,$268.00
01/18/2025,261023,Invoice,,0,$0.00
01/18/2025,261023,Invoice,Sale,4,$6.63
01/18/2025,261023,Invoice,Sale,15,$3.48
01/18/2025,261023,Invoice,Sale,4,$24.99
01/18/2025,261023,Invoice,Sale,1,$9.89
01/18/2025,261023,Invoice,,0,$0.00
01/18/2025,261025,Invoice,Sale,26,$4.90
01/18/2025,261025,Invoice,Sale,1,$45.99
01/18/2025,261025,Invoice,Sale,1,$2.99
01/18/2025,261025,Invoice,Sale,1,$18.99
01/18/2025,261025,Invoice,Sale,1,$14.99
01/18/2025,261025,Invoice,Sale,1,$14.99
01/18/2025,261025,Invoice,Sale,1,$14.99
01/18/2025,261025,Invoice,Sale,1,$4.18
01/18/2025,261025,Invoice,Sale,1,$19.89
01/18/2025,261026,Invoice,Sale,1,$11.99
01/18/2025,261026,Invoice,Sale,2,$7.06
01/18/2025,261026,Invoice,Sale,2,$4.62
01/18/2025,261027,Invoice,Sale,1,$6.89
01/18/2025,261027,Invoice,,0,$0.00
01/18/2025,261028,Invoice,Sale,1,$3.17
01/18/2025,261028,Invoice,Sale,1,$0.79
01/18/2025,261028,Invoice,Sale,1,$21.99
01/18/2025,261028,Invoice,Sale,1,$34.99
01/18/2025,261028,Invoice,Sale,3,$3.29
01/18/2025,261029,Invoice,Return,-30,$5.62
01/18/2025,261030,Invoice,Sale,1,$8.89
01/18/2025,261030,Invoice,Sale,1,$3.30
01/18/2025,261030,Invoice,Sale,16,$0.99
01/18/2025,261030,Invoice,,0,$0.00
01/18/2025,261030,Invoice,Sale,4,$3.50
01/18/2025,261030,Invoice,Sale,1,$7.99
01/18/2025,261030,Invoice,Sale,4,$15.99
01/18/2025,261031,Invoice,Sale,1,$15.00
01/18/2025,261032,Invoice,Sale,1,$23.09
01/18/2025,261032,Invoice,Sale,1,$13.96
01/18/2025,261032,Invoice,Sale,3,$3.77
01/18/2025,261032,Invoice,Sale,5,$3.99
01/18/2025,261032,Invoice,Sale,1,$5.05
01/18/2025,261032,Invoice,Sale,6,$1.47
01/18/2025,261032,Invoice,Sale,1,$3.30
01/18/2025,261032,Invoice,Sale,1,$2.47
01/18/2025,261033,Invoice,Sale,1,$15.00
01/18/2025,261033,Invoice,,0,$0.00
01/18/2025,261034,Invoice,Sale,0.5,$38.49
01/18/2025,261034,Invoice,,0,$0.00
01/18/2025,261034,Invoice,Sale,6,$1.19
01/18/2025,261034,Invoice,Sale,1,$10.99
01/18/2025,261034,Invoice,Sale,1,$4.62
01/18/2025,261034,Invoice,Sale,1,$4.62
01/18/2025,261035,Invoice,Sale,8,$31.95
01/18/2025,261036,Invoice,Sale,80,$13.69
01/18/2025,261036,Invoice,Sale,4,$24.99
01/18/2025,261036,Invoice,Sale,220,$3.78
01/18/2025,261036,Invoice,Sale,20,$4.99
01/18/2025,261036,Invoice,Sale,2,$15.99
01/18/2025,261036,Invoice,Sale,1,$82.99
01/18/2025,261036,Invoice,,0,$0.00
01/18/2025,261036,Invoice,Sale,1,$0.01
01/18/2025,261036,Invoice,,0,$0.00
01/18/2025,261037,Invoice,Sale,1,$10.39
01/18/2025,261037,Invoice,Sale,1,$19.99
01/18/2025,261037,Invoice,Sale,1,$12.45
01/18/2025,261037,Invoice,Sale,1,$5.97
01/18/2025,261038,Invoice,Sale,1,$45.99
01/18/2025,261038,Invoice,Sale,2,$14.99
01/18/2025,261038,Invoice,Sale,2,$17.99
01/18/2025,261038,Invoice,Sale,1,$43.99
01/18/2025,261038,Invoice,Sale,1,$14.99
01/18/2025,261039,Layaway,Sale,5,$26.00
01/18/2025,261040,Invoice,Sale,1,$18.99
01/18/2025,261040,Invoice,Sale,2,$1.34
01/18/2025,261041,Invoice,Return,-28,$52.58
01/18/2025,261041,Invoice,Sale,26,$55.65
01/18/2025,261042,Invoice,Sale,0.2,$10.00
01/18/2025,261042,Invoice,Sale,2,$3.58
01/18/2025,261042,Invoice,Sale,2,$5.19
01/18/2025,261042,Invoice,Sale,8,$0.89
01/18/2025,261042,Invoice,Sale,2,$1.99
01/18/2025,261042,Invoice,,0,$0.00
01/18/2025,261043,Invoice,Sale,3.83,$6.50
01/18/2025,261043,Invoice,Sale,1,$19.50
01/18/2025,261043,Invoice,Sale,3,$2.47
01/18/2025,261043,Invoice,Sale,5,$0.48
01/18/2025,261043,Invoice,Sale,2,$5.05
01/18/2025,261043,Invoice,Sale,2,$3.79
01/18/2025,261043,Invoice,Sale,1,$1.79
01/18/2025,261043,Invoice,Sale,1,$16.99
01/18/2025,261043,Invoice,Sale,1,$5.99
01/18/2025,261044,Invoice,Sale,1,$78.99
01/18/2025,261044,Invoice,,0,$0.00
01/18/2025,261045,Invoice,Sale,1,$16.99
01/18/2025,261045,Invoice,Sale,1,$77.99
01/18/2025,261045,Invoice,,0,$0.00
01/18/2025,261045,Invoice,Sale,1,$11.99
01/18/2025,261045,Invoice,,0,$0.00
01/18/2025,261045,Invoice,Sale,13,$5.49
01/18/2025,261046,Invoice,Sale,6,$5.99
01/18/2025,261046,Invoice,Sale,1,$39.99
01/18/2025,261046,Invoice,Sale,1,$99.00
01/18/2025,261046,Invoice,Sale,10,$3.29
01/18/2025,261046,Invoice,Sale,9,$3.99
01/18/2025,261046,Invoice,Sale,10,$3.99
01/18/2025,261047,Invoice,Sale,1,$17.99
01/18/2025,261048,Invoice,Return,-1,$389.00
01/18/2025,261049,Invoice,Sale,18,$13.99
01/18/2025,261049,Invoice,Sale,1,$299.99
01/18/2025,261049,Invoice,Sale,4,$3.50
01/18/2025,261049,Invoice,Sale,1,$5.49
01/18/2025,261049,Invoice,Sale,1,$60.00
01/18/2025,261049,Invoice,,0,$0.00
01/18/2025,261050,Invoice,Sale,2,$1.34
01/18/2025,261050,Invoice,Sale,2,$1.69
01/18/2025,261050,Invoice,Sale,1,$13.99
01/18/2025,261052,Invoice,Sale,3,$4.99
01/18/2025,261051,Invoice,Sale,5,$4.47
01/18/2025,261051,Invoice,Sale,5,$4.97
01/18/2025,261051,Invoice,Sale,1,$1.99
01/18/2025,261051,Invoice,Sale,7,$1.99
01/18/2025,261051,Invoice,Sale,5,$2.49
01/18/2025,261051,Invoice,Sale,1,$3.24
01/18/2025,261051,Invoice,Sale,2,$19.99
01/18/2025,261051,Invoice,Sale,1,$16.99
01/18/2025,261051,Invoice,Sale,1,$4.49
01/18/2025,261051,Invoice,Sale,10,$3.47
01/18/2025,261051,Invoice,Sale,50,$1.47
01/18/2025,261051,Invoice,Sale,3,$54.99
01/18/2025,261051,Invoice,Sale,1,$5.49
01/18/2025,261053,Invoice,Sale,1,$5.00
01/18/2025,261054,Invoice,Sale,10,$6.63
01/18/2025,261054,Invoice,,0,$0.00
01/18/2025,261055,Invoice,Return,-2,$9.44
01/18/2025,261055,Invoice,Return,-2,$12.14
01/18/2025,261056,Invoice,Sale,464,$2.99
01/18/2025,261056,Invoice,,0,$0.00
01/18/2025,261056,Invoice,Sale,1562.44,$3.99
01/18/2025,261056,Invoice,,0,$0.00
01/18/2025,261056,Invoice,Sale,65,$7.27
01/18/2025,261056,Invoice,Sale,65,$1.87
01/18/2025,261056,Invoice,,0,$0.00
01/18/2025,261056,Invoice,,0,$0.00
01/18/2025,261056,Invoice,Sale,1,$0.01
01/18/2025,261057,Invoice,Sale,1,$10.99
01/18/2025,261057,Invoice,Sale,2,$3.55
01/18/2025,261057,Invoice,,0,$0.00
01/18/2025,261057,Invoice,Sale,1,$9.99
01/18/2025,261057,Invoice,Sale,2,$84.99
01/18/2025,261057,Invoice,,0,$0.00
01/18/2025,261058,Invoice,Sale,1,$9.98
01/18/2025,261058,Invoice,Sale,2,$2.59
01/18/2025,261058,Invoice,,0,$0.00
01/18/2025,261058,Invoice,Sale,1,$139.00
01/18/2025,261059,Invoice,Sale,1,$24.99
01/18/2025,261059,Invoice,Sale,1,$24.99
01/18/2025,261060,Invoice,Return,-2,$18.99
01/18/2025,261060,Invoice,Sale,1,$16.99
01/18/2025,261060,Invoice,Sale,1,$16.99
01/18/2025,261060,Invoice,Sale,1,$99.99
01/18/2025,261061,Invoice,Sale,1,$139.99
01/18/2025,261061,Invoice,Sale,1,$13.99
01/18/2025,261062,Invoice,Sale,4,$4.59
01/18/2025,261062,Invoice,,0,$0.00
01/18/2025,261062,Invoice,Sale,4,$3.79
01/18/2025,261062,Invoice,,0,$0.00
01/18/2025,261062,Invoice,,0,$0.00
01/18/2025,261063,Invoice,Sale,8,$20.99
01/18/2025,261064,Invoice,Return,-7,$17.65
01/18/2025,261064,Invoice,Return,-10,$8.99
01/18/2025,261065,Invoice,Sale,2,$70.00
01/18/2025,261066,Invoice,Sale,1,$19.99
01/18/2025,261067,Invoice,Sale,1,$21.99
01/18/2025,261067,Invoice,Sale,1,$6.99
01/18/2025,261067,Invoice,Sale,1,$4.99
01/18/2025,261067,Invoice,Sale,4,$4.25
01/18/2025,261067,Invoice,,0,$0.00
01/18/2025,261067,Invoice,Sale,2,$8.99
01/18/2025,261067,Invoice,Sale,1,$13.99
01/18/2025,261067,Invoice,,0,$0.00
01/18/2025,261067,Invoice,Sale,1,$10.59
01/18/2025,261067,Invoice,Sale,30,$10.49
01/18/2025,261067,Invoice,Sale,10,$14.99
01/18/2025,261067,Invoice,,0,$0.00
01/18/2025,261068,Invoice,Sale,5,$30.99
01/18/2025,261069,Invoice,Sale,1,$9.99
01/18/2025,261070,Invoice,Sale,1,$8.95
01/18/2025,261070,Invoice,,0,$0.00
01/18/2025,261071,Invoice,Sale,2,$0.99
01/18/2025,261072,Invoice,Return,-5,$30.99
01/18/2025,261073,Invoice,Sale,8,$9.44
01/18/2025,261073,Invoice,Sale,1,$33.99
01/18/2025,261073,Invoice,,0,$0.00
01/18/2025,261074,Invoice,Sale,1,$2.89
01/18/2025,261075,Invoice,Sale,1,$5.84
01/18/2025,261075,Invoice,Sale,1,$7.61
01/18/2025,261075,Invoice,Sale,1,$6.80
01/18/2025,261076,Invoice,Sale,1,$11.78
01/18/2025,261077,Invoice,Sale,1,$4.29
01/18/2025,261077,Invoice,Sale,1,$6.89
01/18/2025,261077,Invoice,Sale,1,$15.00
01/18/2025,261078,Invoice,Return,-1,$27.99
01/18/2025,261078,Invoice,Sale,1,$6.99
01/18/2025,261078,Invoice,Sale,1,$16.39
01/18/2025,261078,Invoice,Return,-12,$6.99
01/18/2025,261078,Invoice,Return,-12,$5.95
01/18/2025,261079,Invoice,Sale,1,$7.99
01/18/2025,261080,Invoice,Sale,1,$12.63
01/18/2025,261080,Invoice,Sale,1,$13.22
01/18/2025,261080,Invoice,Sale,1,$3.99
01/18/2025,261080,Invoice,Sale,1,$4.99
01/18/2025,261080,Invoice,,0,$0.00
01/18/2025,261080,Invoice,Sale,1,$1.47
01/18/2025,261081,Invoice,Sale,3,$3.59
01/18/2025,261082,Invoice,Sale,1,$10.00
01/18/2025,261084,Invoice,Sale,4,$0.97
01/18/2025,261084,Invoice,Sale,1,$1.47
01/18/2025,261084,Invoice,Sale,7,$1.99
01/18/2025,261084,Invoice,,0,$0.00
01/18/2025,261083,Invoice,Sale,1,$9.99
01/18/2025,261083,Invoice,Sale,1,$3.24
01/18/2025,261083,Invoice,Sale,1,$3.24
01/18/2025,261085,Invoice,Sale,1,$29.99
01/18/2025,261085,Invoice,Sale,1,$27.99
01/18/2025,261086,Invoice,Sale,1,$399.99
01/18/2025,261086,Invoice,Sale,1,$74.99
01/18/2025,261086,Invoice,Sale,4,$20.38
01/18/2025,261087,Invoice,Sale,1,$0.88
01/18/2025,261087,Invoice,Sale,1,$1.79
01/18/2025,261088,Invoice,Sale,1,$60.99
01/18/2025,261089,Invoice,Sale,2,$2.39
01/18/2025,261089,Invoice,Sale,2,$1.89
01/18/2025,261089,Invoice,Sale,1,$1.19
01/18/2025,261089,Invoice,Sale,1,$2.09
01/18/2025,261089,Invoice,Sale,1,$2.49
01/18/2025,261090,Invoice,Sale,1,$40.00
01/18/2025,261090,Invoice,,0,$0.00
01/18/2025,261090,Invoice,Sale,1,$19.98
01/18/2025,261091,Invoice,Return,-1,$73.99
01/18/2025,261091,Invoice,Sale,6,$9.99
01/18/2025,261092,Invoice,Sale,1,$40.00
01/18/2025,261092,Invoice,,0,$0.00
01/18/2025,261093,Invoice,Sale,1,$14.59
01/18/2025,261093,Invoice,Return,-1,$60.99
01/18/2025,261094,Invoice,Sale,4,$18.12
01/18/2025,261094,Invoice,,0,$0.00
01/18/2025,261095,Invoice,Sale,1,$15.99
01/18/2025,261095,Invoice,Sale,1,$4.03
01/18/2025,261095,Invoice,Sale,9,$4.49
01/18/2025,261095,Invoice,,0,$0.00
01/18/2025,261096,Invoice,Return,-1,$6.69
01/18/2025,261096,Invoice,Return,-1,$6.69
01/18/2025,261096,Invoice,Return,-1,$23.99
01/18/2025,261096,Invoice,Return,-1,$6.19
01/18/2025,261096,Invoice,Return,-2,$6.98
01/18/2025,261096,Invoice,Return,-4,$2.99
01/18/2025,261096,Invoice,Return,-1,$2.11
01/18/2025,261097,Invoice,Sale,10,$5.49
01/18/2025,261098,Invoice,Sale,1,$23.99
01/18/2025,261098,Invoice,Sale,2,$16.48
01/18/2025,261098,Invoice,Sale,1,$4.39
01/18/2025,261098,Invoice,Sale,1,$17.99
01/18/2025,261098,Invoice,Sale,1,$3.47
01/18/2025,261098,Invoice,Sale,2,$1.99
01/18/2025,261099,Invoice,Sale,10,$4.49
01/18/2025,261099,Invoice,,0,$0.00
01/18/2025,261100,Invoice,Sale,8,$51.09
01/18/2025,261101,Invoice,Sale,30,$9.44
01/18/2025,261101,Invoice,,0,$0.00
01/18/2025,261103,Invoice,Sale,5,$7.99
01/18/2025,261102,Invoice,Sale,2,$14.99
01/18/2025,261102,Invoice,Sale,2,$0.99
01/18/2025,261102,Invoice,Sale,8,$5.49
01/18/2025,261104,Invoice,Sale,1,$80.00
01/18/2025,261104,Invoice,Sale,1,$13.99
01/18/2025,261104,Invoice,,0,$0.00
01/18/2025,261105,Invoice,Sale,6,$1.03
01/18/2025,261106,Invoice,Sale,1,$2.99
01/18/2025,261106,Invoice,Sale,1,$17.57
01/18/2025,261107,Invoice,Sale,1,$22.99
01/18/2025,261107,Invoice,Sale,2,$49.99
01/18/2025,261108,Invoice,Sale,1,$4.39
01/18/2025,261108,Invoice,Sale,1,$4.13
01/18/2025,261109,Invoice,Sale,1,$1.59
01/18/2025,261109,Invoice,Sale,1,$2.99
01/18/2025,261109,Invoice,Sale,1,$3.49
01/18/2025,261110,Invoice,Sale,1,$8.99
01/18/2025,261110,Invoice,Sale,1,$11.99
01/18/2025,261110,Invoice,Sale,1,$24.99
01/18/2025,261110,Invoice,Sale,2,$18.06
01/18/2025,261111,Layaway,,0,$0.00
01/18/2025,261111,Layaway,,0,$0.00
01/18/2025,261112,Invoice,Sale,1,$74.99
01/18/2025,261113,Invoice,Return,-2,$20.00
01/18/2025,261113,Invoice,Sale,1,$20.00
01/18/2025,261113,Invoice,Sale,1,$2.89
01/18/2025,261113,Invoice,Sale,1,$8.99
01/18/2025,261114,Invoice,Sale,1,$34.99
01/18/2025,261115,Invoice,Return,-1,$8.99
01/18/2025,261116,Invoice,Return,-3,$12.99
01/18/2025,261116,Invoice,Sale,6,$7.99
01/18/2025,261117,Invoice,Return,-21,$14.99
01/18/2025,261118,Invoice,Return,-1,$6.69
01/18/2025,261119,Invoice,Sale,1,$18.99
01/18/2025,261119,Invoice,Return,-1,$22.99
01/18/2025,261121,Invoice,Return,-24,$6.99
01/18/2025,261121,Invoice,Sale,1,$4.21
01/18/2025,261121,Invoice,Sale,1,$4.21
01/18/2025,261121,Invoice,Sale,1,$6.49
01/18/2025,261121,Invoice,Sale,1,$7.19
01/18/2025,261121,Invoice,Sale,2,$82.99
01/18/2025,261122,Invoice,Sale,8,$0.69
01/18/2025,261122,Invoice,Sale,1,$14.99
01/18/2025,261122,Invoice,Sale,1,$31.99
01/18/2025,261122,Invoice,Sale,1,$21.99
01/18/2025,261122,Invoice,Sale,3,$3.99
01/18/2025,261120,Invoice,Sale,12,$5.39
01/18/2025,261120,Invoice,Sale,35,$2.17
01/18/2025,261120,Invoice,Sale,35,$4.72
01/18/2025,261120,Invoice,Sale,35,$9.44
01/18/2025,261124,Invoice,Sale,1,$48.99
01/18/2025,261123,Invoice,Return,-1,$27.68
01/18/2025,261123,Invoice,Return,-1,$53.99
01/18/2025,261125,Invoice,Sale,1,$19.99
01/18/2025,261126,Invoice,Return,-1,$399.00
01/18/2025,261126,Invoice,Return,-4,$9.44
01/18/2025,261127,Invoice,Sale,1,$49.99
01/18/2025,261127,Invoice,,0,$0.00
01/18/2025,261128,Invoice,Sale,2,$52.99
01/18/2025,261129,Invoice,Sale,1,$7.99
01/18/2025,261129,Invoice,Sale,1,$18.99
01/18/2025,261130,Invoice,Sale,1,$18.06
01/18/2025,261131,Invoice,Sale,1,$4.99
01/18/2025,261131,Invoice,Sale,1,$8.99
01/18/2025,261131,Invoice,Sale,1,$0.79
01/18/2025,261131,Invoice,Sale,4,$4.99
01/18/2025,261131,Invoice,Sale,1,$28.99
01/18/2025,261131,Invoice,Sale,1,$7.99
01/18/2025,261131,Invoice,Sale,1,$16.99
01/18/2025,261131,Invoice,Sale,1,$17.99
01/18/2025,261131,Invoice,Sale,5,$2.99
01/18/2025,261131,Invoice,Sale,5,$29.99
01/18/2025,261131,Invoice,Sale,3,$24.98
01/18/2025,261131,Invoice,,0,$0.00
01/18/2025,261131,Invoice,,0,$0.00
01/18/2025,261132,Invoice,Sale,2,$15.99
01/18/2025,261132,Invoice,Sale,2,$18.06
01/18/2025,261133,Invoice,Sale,1,$7.79
01/18/2025,261134,Invoice,Sale,2,$6.67
01/18/2025,261134,Invoice,Sale,2,$1.35
01/18/2025,261135,Invoice,Sale,4,$370.99
01/18/2025,261136,Invoice,Sale,0.2,$7.50
01/18/2025,261136,Invoice,,0,$0.00
01/18/2025,261136,Invoice,Sale,1,$16.99
